Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,V,WMT
2017-04-27,33.35525894165039,45.91899871826172,44.306278228759766,98.43019104003906,69.93507385253906,62.008018493652344,2.6051788330078125,20.575332641601562,86.53775787353516,21.82117462158203
2017-04-28,33.32278823852539,46.2495002746582,45.95042037963867,98.21540832519531,69.44811248779297,62.180599212646484,2.5721330642700195,20.937999725341797,86.17875671386719,21.745969772338867
2017-05-01,34.002471923828125,47.4114990234375,46.362945556640625,98.11200714111328,69.49602508544922,63.0434455871582,2.6298398971557617,21.52199935913086,86.21652221679688,21.760433197021484
2017-05-02,34.21818923950195,47.34700012207031,46.57516860961914,98.39835357666016,69.0489730834961,62.94355773925781,2.5519113540649414,21.25933265686035,87.42578125,21.84431266784668
2017-05-03,34.11381149291992,47.05149841308594,47.13978576660156,98.10404968261719,69.44811248779297,62.74372482299805,2.5709002017974854,20.73466682434082,87.33132934570312,21.913738250732422
2017-05-04,33.99087142944336,46.87649917602539,47.451419830322266,98.59723663330078,69.52796173095703,62.49849319458008,2.561035633087158,19.69733238220215,87.50137329101562,22.081504821777344
2017-05-05,34.55455017089844,46.70750045776367,47.230743408203125,98.24723052978516,69.44811248779297,62.671051025390625,2.5612826347351074,20.55666732788086,87.0006332397461,22.127784729003906
2017-05-08,35.49404525756836,47.45199966430664,47.64873504638672,98.04042053222656,69.52796173095703,62.61656188964844,2.5344021320343018,20.479333877563477,86.84004211425781,22.017868041992188
2017-05-09,35.72138595581055,47.64099884033203,47.55031967163086,98.00859832763672,69.24855041503906,62.707393646240234,2.5385944843292236,21.417333602905273,86.9156265258789,22.191421508789062
2017-05-10,35.55203628540039,47.4474983215332,47.45738220214844,97.69039916992188,69.79137420654297,62.95261001586914,2.991122007369995,21.681333541870117,87.15181732177734,22.334102630615234
2017-05-11,35.85951614379883,47.38100051879883,47.50956726074219,98.00062561035156,69.57583618164062,62.180599212646484,3.1196045875549316,21.540000915527344,87.01010131835938,22.16812515258789
2017-05-12,36.360313415527344,48.067501068115234,47.472293853759766,98.35061645507812,69.38426208496094,62.10791015625,3.153884172439575,21.65399932861328,87.60528564453125,22.04582405090332
2017-05-15,36.26713180541992,47.89849853515625,47.67507553100586,101.01544189453125,69.71951293945312,62.15333938598633,3.312206983566284,21.058666229248047,88.07765197753906,22.214710235595703
2017-05-16,36.21355438232422,48.30350112915039,47.942970275878906,101.63587188720703,69.93507385253906,63.404815673828125,3.373859167098999,21.134000778198242,88.00208282470703,21.871118545532227
2017-05-17,34.99766540527344,47.237998962402344,46.82765579223633,100.76087951660156,67.26886749267578,61.641780853271484,3.1496920585632324,20.407333374023438,86.84272766113281,21.874027252197266
2017-05-18,35.53107452392578,47.92449951171875,47.241676330566406,100.99951934814453,67.02142333984375,61.851898193359375,3.2816271781921387,20.87066650390625,86.79541015625,22.578699111938477
2017-05-19,35.65220642089844,47.992000579833984,47.44793701171875,101.02339935302734,67.67598724365234,61.83359909057617,3.3574154376983643,20.722000122070312,87.52416229248047,22.936864852905273
2017-05-22,35.86881637573242,48.53350067138672,47.91613006591797,101.2302017211914,67.61213684082031,62.52786636352539,3.4290072917938232,20.690000534057617,88.3096923828125,22.872800827026367
2017-05-23,35.824562072753906,48.57699966430664,48.23820114135742,101.4370346069336,68.45828247070312,62.73794937133789,3.3828437328338623,20.257333755493164,88.83018493652344,22.855331420898438
2017-05-24,35.71742248535156,49.01750183105469,48.58909606933594,101.42906951904297,68.41836547851562,62.820186614990234,3.4208617210388184,20.681333541870117,89.72927856445312,22.75632095336914
2017-05-25,35.84087371826172,49.66899871826172,49.2973518371582,102.1176986694336,68.1310043334961,63.596656799316406,3.4132089614868164,21.121999740600586,89.94694519042969,22.802915573120117
2017-05-26,35.78031921386719,49.78900146484375,49.36742401123047,101.62926483154297,68.13896179199219,63.90721893310547,3.5015876293182373,21.676000595092773,89.5967788696289,22.750503540039062
